filename,label,bin_pixel_ratio,sacs_autour_ratio,bin_surrounding_diversity,file_size,width,height,avg_red,avg_green,avg_blue,brightness,contrast_level,edge_density,color_diversity,saturation,hue_dominance,auto_classification,confidence,is_correct
838.full.jpeg,pleine,0.5395733515421549,0.04098008794967737,0.000310487518937062,1543990,1536,2048,126.05945205688477,126.25378481547038,126.27935441335042,126.19753042856853,72.21578216552734,0.13962427775065103,0.7800723678729325,33.21194839477539,53.87526321411133,full,0.5,0
847.full.jpeg,pleine,0.4331672947913478,0.033828925925129066,0.00016181315153977527,1967073,1936,2592,114.429780562889,117.01023412789512,119.73765990077543,117.05922486385317,69.04026794433594,0.14640874894781145,0.8266892523647884,39.607276916503906,46.217002868652344,full,0.5,0
848.full.jpeg,pleine,0.2662973403930664,0.10457552392433851,0.00025187293010676113,1352016,1536,2048,142.7810786565145,143.94211928049722,142.19214789072672,142.97178194257947,65.99813842773438,0.2193752924601237,0.784357870139697,61.407466888427734,41.517578125,full,0.5,0
8763.jpeg,pleine,0.5111773049645391,0.03880527899976847,0.02237136465324385,12239,141,250,142.09926241134752,142.9265815602837,143.15906382978724,142.7283026004728,88.59635162353516,0.15005673758865248,0.5592811527889382,24.125503540039062,53.86691665649414,full,0.5005141901507726,0
885.full.jpeg,pleine,0.5532454427083333,0.012404716299944224,0.0019078368065746992,153774,640,480,133.38317708333332,138.06559895833334,127.029658203125,132.82614474826389,60.910194396972656,0.20079264322916668,0.7766872455045388,41.76719665527344,31.47036361694336,full,0.5,0
8a046004d7f399893e3d85de1292c73b01e93217.temp.jpeg,pleine,0.3202340425531915,0.055277612566910404,0.008720070942950044,53056,188,250,120.68640425531915,117.94612765957447,102.6568085106383,113.7631134751773,58.86594772338867,0.30142553191489363,0.8487915896194456,72.53804016113281,39.23493957519531,full,0.5,0
952.full.jpeg,pleine,0.48482507722384643,0.016335647699925314,0.0008161996191068444,202161,1083,1083,134.2514364104361,135.99831441849997,130.24030492229016,133.49668525040875,47.55078887939453,0.13882942034582982,0.82097084201456,61.38778305053711,51.79096221923828,full,0.5,0
970.full.jpeg,pleine,0.43049375,0.0007591811068707169,0.00027947044672054394,328234,1600,1200,104.87805572916666,114.62465572916666,115.56033020833334,111.68768055555556,41.970672607421875,0.059606770833333336,0.800987121315106,48.87656784057617,29.902301788330078,full,0.5,0
995147_10151854114551754_822065801_n.jpg,pleine,0.8260473588342441,0.01769561563936533,0.005547584887613582,44798,600,366,92.70205828779599,95.52067850637523,97.6571903460838,95.29330904675167,54.91681671142578,0.24075136612021858,0.7204946793007644,23.49444007873535,46.37687301635742,full,0.5,0
asdfasf.jpeg,pleine,0.2887140439932318,0.05303984151441778,0.0018533636343578315,39812,600,394,138.75476311336718,135.49981810490695,119.86467428087987,131.37308516638467,57.22633743286133,0.20670262267343487,0.8248322003836174,47.88615417480469,36.99099349975586,full,0.5,0
AyuvD9eCYAAzSvX.jpeg,pleine,0.6868407407407408,0.03785482151566027,0.0042158516020236085,166938,600,450,129.39794444444445,130.52364444444444,128.42742592592592,129.44967160493826,48.12186050415039,0.2143537037037037,0.772189766425407,34.690399169921875,46.655460357666016,full,0.5,0
b881c47fa19dc6c21b05fb992dfd54a634bcf51a.temp.jpeg,pleine,0.39997163120567375,0.05080499425004107,0.00800078056395746,17433,250,141,138.45597163120567,135.52451063829787,132.76856737588653,135.58301654846335,54.3616828918457,0.24870921985815603,0.846303379267197,41.60771560668945,56.963748931884766,full,0.5,0
BmoaWusCMAAU75W.jpeg,pleine,0.68658014571949,0.037638376383763834,0.0023469641328657813,41557,600,366,96.06392076502732,95.32410746812386,91.60418032786885,94.33073618700668,59.768070220947266,0.20936475409836067,0.7928144677112295,36.996524810791016,51.35296630859375,full,0.5,0
C3vePcQWMAA9adR.jpeg,pleine,0.39316074950690333,0.07843423333733844,0.003316569253771918,55785,600,338,142.5804191321499,139.35375246548324,138.64406804733727,140.19274654832347,73.29743957519531,0.20397435897435898,0.7760601810603486,35.284122467041016,56.565086364746094,full,0.5,0
CetPunyWsAAmkp3.jpeg,pleine,0.35513703703703703,0.08356334981683648,0.00318671237506639,78800,600,450,84.46315555555556,96.23194074074074,108.78424444444444,96.49311358024691,62.169246673583984,0.21510925925925925,0.7991106647201,72.6738510131836,28.98503875732422,full,0.5,0
ChsWI50XIAA0HBN.jpeg,pleine,0.5916580534022394,0.06259244707405011,0.0041749558687550785,81575,600,387,117.8254091300603,114.89162360034453,108.60447459086994,113.77383577375825,60.87034606933594,0.2478875968992248,0.79646384392265,46.368499755859375,52.07378005981445,full,0.5,0
contenedor.jpg,pleine,0.40789940828402366,0.10016564431098773,0.0055365838873284974,282853,600,338,133.57521203155818,128.67464990138066,120.24681952662722,127.49889381985535,70.70217895507812,0.22345660749506904,0.8482899061060443,65.9388427734375,49.97309875488281,full,0.5,0
contenedorasdfsdf.jpg,pleine,0.40789940828402366,0.10016564431098773,0.0055365838873284974,282853,600,338,133.57521203155818,128.67464990138066,120.24681952662722,127.49889381985535,70.70217895507812,0.22345660749506904,0.8482899061060443,65.9388427734375,49.97309875488281,full,0.5,0
CXaVPqgWQAEI030.jpeg,pleine,0.5952612433862434,0.02572750464824664,0.0017556522248015137,76782,600,504,111.22782076719577,109.71640211640212,105.40657738095238,108.78360008818342,62.62302780151367,0.16695271164021164,0.7818557306928658,35.173152923583984,44.797054290771484,full,0.5,0
CxqicF5WgAARkSg.jpeg,pleine,0.46665187376725836,0.040178818196893486,0.0030943682497853904,52145,600,338,106.93091222879684,101.3035798816568,86.52533530571992,98.25327580539118,54.832061767578125,0.19805719921104536,0.8353218589027344,78.54486846923828,54.34493637084961,full,0.5,0
Czk22OOWgAACFQn.jpg,pleine,0.6532555555555556,0.04886672223267819,0.0029714187990337545,76124,600,450,112.10760740740741,114.3338074074074,111.46420740740741,112.6352074074074,58.051517486572266,0.21152037037037036,0.7898756928054658,38.10865783691406,47.38328170776367,full,0.5,0
CzLc3ygWgAAaF5z.jpeg,pleine,0.5298138056312444,0.10108489645315048,0.002230024672613399,61893,600,367,85.59708900999092,88.3316485013624,89.51227974568575,87.81367241901302,71.37942504882812,0.19416666666666665,0.7903928550149278,54.83723831176758,45.345699310302734,full,0.513874967357371,0
DSJ9Un1XUAYwjEV.jpeg,pleine,0.5889903381642512,0.03151563602750592,0.002409007593610893,31954,600,345,112.12476328502416,107.94809178743961,101.5714734299517,107.21477616747183,56.065650939941406,0.16723188405797101,0.8032327630293763,43.10243606567383,47.99229049682617,full,0.5,0
e44bc46ece8cd007a86e16f464b9efdcd07e8f7d.temp.jpeg,pleine,0.5418297872340425,0.019885266699762812,0.007783543365455893,26934,250,188,133.3326170212766,138.03659574468085,127.07855319148936,132.8159219858156,59.532955169677734,0.2255531914893617,0.7768846835748984,40.56525421142578,31.637298583984375,full,0.5,0
e8e1d8c9b1181d47b72c23e4afad5919a4b88518.temp.jpeg,pleine,0.5827234042553191,0.04274922600619195,0.010395010395010396,26385,250,188,129.05302127659576,130.84929787234043,130.1471914893617,130.0165035460993,48.96501541137695,0.259968085106383,0.8388881086004086,41.3534049987793,49.564979553222656,full,0.5,0
EGywgHpWkAAQCqF.jpeg,pleine,0.6612222222222223,0.041819771735633796,0.002868726143341473,76935,600,450,110.90572592592592,104.8644,99.47512592592592,105.08175061728394,57.97861099243164,0.22884814814814816,0.7814835210861123,41.21609878540039,49.88047790527344,full,0.5,0
ERjHjXRXsAc0lQz.jpg,pleine,0.6305395833333334,0.03780374743827462,0.0010445714925247853,157561,600,800,97.7247,95.24661041666667,87.67521458333333,93.54884166666666,55.39262390136719,0.2591875,0.7903639929324436,45.145565032958984,43.02733612060547,full,0.5,0
fe4399b2eb6d14378d93f573197217a809bef31a.temp.jpeg,pleine,0.8526382978723405,0.012964736806932347,0.016607847207805688,23175,250,188,100.24827659574468,98.73710638297872,94.66606382978723,97.88381560283688,33.375431060791016,0.14993617021276595,0.7028189919023805,21.843276977539062,27.60409927368164,full,0.5,0
imagklkes.jpeg,pleine,0.39265522875816994,0.021900565424376416,0.0024634928172860026,30233,600,408,122.80051470588235,133.1902818627451,137.98794526143791,131.32624727668846,66.48704528808594,0.10671772875816994,0.7982936768171227,45.439056396484375,32.49357604980469,full,0.5,0
img-20151212-wa0005_1_grande.jpg,pleine,0.45504748338081674,0.049351641158318006,0.0037856637222615495,31092,600,351,113.3868138651472,112.30444919278253,106.85794871794872,110.84973725862615,77.89553833007812,0.12509021842355175,0.7836660492778372,56.43204116821289,42.239810943603516,full,0.5,0
imm_demorara_cuatro_o_cinco_dias_en_levantar_basura_de_los_contenedores.jpg,pleine,0.5103508771929824,0.06316738884999401,0.002694602546124447,47837,600,399,114.49299498746868,116.44564745196324,109.67722639933166,113.53862294625452,78.01685333251953,0.13506683375104428,0.7807722156040118,55.39312744140625,36.88727951049805,full,0.5,0
WhatsApp Image 2020-05-08 at 2.16.45 PM.jpeg,pleine,0.5095021097046414,0.04944522141538146,0.0012400828600820145,67877,474,1000,129.54405907172995,129.7928924050633,131.97750632911394,130.43815260196905,62.927242279052734,0.24342616033755274,0.7951846010005927,40.77143478393555,50.98185729980469,full,0.5,0
WhatsApp Image 2020-05-08 at 2.18.57 PM (4).jpeg,pleine,0.601137037037037,0.04278814637720279,0.0021259162477578228,26229,600,450,98.52427037037037,97.77984444444445,97.3051074074074,97.86974074074074,68.23149871826172,0.1264,0.747850794626324,51.31273651123047,51.53554916381836,full,0.5,0
WhatsApp Image 2020-05-08 at 2.21.54 PM (1).jpeg,pleine,0.44287291666666667,0.05004824917885073,0.0014405990131465443,73387,600,800,125.44779791666667,116.9047125,108.32659166666667,116.89303402777777,59.516300201416016,0.2449375,0.8195276047397847,55.32041549682617,43.8089485168457,full,0.5,0
WhatsApp Image 2020-05-08 at 2.21.56 PM (4).jpeg,pleine,0.5152909270216962,0.04315454726532182,0.0032853110094422273,28638,600,338,123.50928007889546,124.12987179487179,111.29508382642997,119.64474523339908,54.56978225708008,0.23812623274161734,0.7988927497676594,55.17020034790039,50.54439163208008,full,0.5,0
WhatsApp Image 2020-05-08 at 2.21.56 PM.jpeg,pleine,0.5101,0.033896416118709104,0.0016185672789282772,115231,600,800,128.81674583333333,122.13461041666666,119.97886666666666,123.64340763888889,64.24684143066406,0.16995,0.8116118955974267,39.02934646606445,55.67057418823242,full,0.5,0
